location,subject,time,value
Sweden,Housing InFrancestructure,1999,1.091369639
Sweden,Public Security,1999,1.298082486
Sweden,Public Services,1999,9.5201842
Sweden,Social protection,1999,22.25313911
Sweden,Culture & Religion,2000,1.303821895
Sweden,Defence,2000,2.149117726
Sweden,Economic Aaffairs,2000,3.515394176
Sweden,Education,2000,6.400304632
Sweden,Environment,2000,0.420073326
Sweden,Health,2000,5.806695676
Sweden,Housing InFrancestructure,2000,0.706392581
Sweden,Public Security,2000,1.233685097
Sweden,Public Services,2000,9.713385913
Sweden,Social protection,2000,21.80241189
Sweden,Culture & Religion,2001,1.289275885
Sweden,Defence,2001,2.007803554
Sweden,Economic Aaffairs,2001,3.721805577
Sweden,Education,2001,6.722607181
Sweden,Environment,2001,0.422769059
Sweden,Health,2001,6.18684675
Sweden,Housing InFrancestructure,2001,0.720285047
Sweden,Public Security,2001,1.280289296
Sweden,Public Services,2001,8.519924864
Sweden,Social protection,2001,21.65048881
Sweden,Culture & Religion,2002,1.272776115
Sweden,Defence,2002,1.935931304
Sweden,Economic Aaffairs,2002,4.007911217
Sweden,Education,2002,6.843071874
Sweden,Environment,2002,0.434047021
Sweden,Health,2002,6.468601443
Sweden,Housing InFrancestructure,2002,0.645028203
Sweden,Public Security,2002,1.317881906
Sweden,Public Services,2002,8.821184019
Sweden,Social protection,2002,21.87061258
Sweden,Culture & Religion,2003,1.231047611
Sweden,Defence,2003,1.877863595
Sweden,Economic Aaffairs,2003,4.137188461
Sweden,Education,2003,6.765805417
Sweden,Environment,2003,0.425958304
Sweden,Health,2003,6.654692292
Sweden,Housing InFrancestructure,2003,0.657616594
Sweden,Public Security,2003,1.327550322
Sweden,Public Services,2003,8.011389465
Sweden,Social protection,2003,22.69659422
Sweden,Culture & Religion,2004,1.205323734
Sweden,Defence,2004,1.738820731
Sweden,Economic Aaffairs,2004,4.050146386
Sweden,Education,2004,6.630040202
Sweden,Environment,2004,0.444704497
Sweden,Health,2004,6.432774573
Sweden,Housing InFrancestructure,2004,0.620628833
Sweden,Public Security,2004,1.266556286
Sweden,Public Services,2004,7.791126686
Sweden,Social protection,2004,22.28041611
Sweden,Culture & Religion,2005,1.226985911
Sweden,Defence,2005,1.643896373
Sweden,Economic Aaffairs,2005,4.2344729
Sweden,Education,2005,6.637337368
Sweden,Environment,2005,0.507661839
Sweden,Health,2005,6.457608701
Sweden,Housing InFrancestructure,2005,0.629391505
Sweden,Public Security,2005,1.261137087
Sweden,Public Services,2005,7.79134689
Sweden,Social protection,2005,21.90755301
Sweden,Culture & Religion,2006,1.254713826
Sweden,Defence,2006,1.671061753
Sweden,Economic Aaffairs,2006,4.008145645
Sweden,Education,2006,6.517028717
Sweden,Environment,2006,0.491083613
Sweden,Health,2006,6.364610202
Sweden,Housing InFrancestructure,2006,0.548456787
Sweden,Public Security,2006,1.271435656
Sweden,Public Services,2006,7.86028495
Sweden,Social protection,2006,21.11214261
Sweden,Culture & Religion,2007,1.213271901
Sweden,Defence,2007,1.561013867
Sweden,Economic Aaffairs,2007,3.966776276
Sweden,Education,2007,6.259957751
Sweden,Environment,2007,0.463635876
Sweden,Health,2007,6.360280675
Sweden,Housing InFrancestructure,2007,0.531581994
Sweden,Public Security,2007,1.262815945
Sweden,Public Services,2007,7.709956817
Sweden,Social protection,2007,19.99733155
Sweden,Culture & Religion,2008,1.262508964
Sweden,Defence,2008,1.470553326
Sweden,Economic Aaffairs,2008,4.354600904
Sweden,Education,2008,6.39864629
Sweden,Environment,2008,0.459051542
Sweden,Health,2008,6.5578373
Sweden,Housing InFrancestructure,2008,0.558926903
Sweden,Public Security,2008,1.283814535
Sweden,Public Services,2008,7.781544921
Sweden,Social protection,2008,19.89594558
Sweden,Culture & Religion,2009,1.323489667
Sweden,Defence,2009,1.464727743
Sweden,Economic Aaffairs,2009,4.617368722
Sweden,Education,2009,6.707895774
Sweden,Environment,2009,0.466812943
Sweden,Health,2009,6.971965185
Sweden,Housing InFrancestructure,2009,0.591380197
Sweden,Public Security,2009,1.345577758
Sweden,Public Services,2009,7.504653314
Sweden,Social protection,2009,21.39276486
Sweden,Culture & Religion,2010,1.29976066
Sweden,Defence,2010,1.506108299
Sweden,Economic Aaffairs,2010,4.506236182
Sweden,Education,2010,6.414154317
Sweden,Environment,2010,0.439363205
Sweden,Health,2010,6.680245949
Sweden,Housing InFrancestructure,2010,0.491327887
Sweden,Public Security,2010,1.339720577
Sweden,Public Services,2010,7.453447956
Sweden,Social protection,2010,20.31284585
Sweden,Culture & Religion,2011,1.27371808
Sweden,Defence,2011,1.424312047
Sweden,Economic Aaffairs,2011,4.429592492
Sweden,Education,2011,6.329882333
Sweden,Environment,2011,0.449850519
Sweden,Health,2011,6.715407179
Sweden,Housing InFrancestructure,2011,0.541000911
Sweden,Public Security,2011,1.31033382
Sweden,Public Services,2011,7.693785115
Sweden,Social protection,2011,19.62209337
Sweden,Culture & Religion,2012,1.296069607
Sweden,Defence,2012,1.401624221
Sweden,Economic Aaffairs,2012,4.564175122
Sweden,Education,2012,6.438270454
Sweden,Environment,2012,0.459700899
Sweden,Health,2012,6.831047964
Sweden,Housing InFrancestructure,2012,0.520933796
Sweden,Public Security,2012,1.350276216
Sweden,Public Services,2012,7.728061819
Sweden,Social protection,2012,20.40503478
Sweden,Culture & Religion,2013,1.306991891
Sweden,Defence,2013,1.454715826
Sweden,Economic Aaffairs,2013,4.378247566
Sweden,Education,2013,6.476780241
Sweden,Environment,2013,0.471162703
Sweden,Health,2013,6.90171872
Sweden,Housing InFrancestructure,2013,0.561570692
Sweden,Public Security,2013,1.344740366
Sweden,Public Services,2013,7.800383554
Sweden,Social protection,2013,20.96301251
Sweden,Culture & Religion,2014,1.310982711
Sweden,Defence,2014,1.297082447
Sweden,Economic Aaffairs,2014,4.354489284
Sweden,Education,2014,6.505924518
Sweden,Environment,2014,0.442604434
Sweden,Health,2014,6.912162856
Sweden,Housing InFrancestructure,2014,0.60419813
Sweden,Public Security,2014,1.319798734
Sweden,Public Services,2014,7.431005853
Sweden,Social protection,2014,20.52427788
Sweden,Culture & Religion,2015,1.266573876
Sweden,Defence,2015,1.217612141
Sweden,Economic Aaffairs,2015,4.187448803
Sweden,Education,2015,6.42123991
Sweden,Environment,2015,0.424953116
Sweden,Health,2015,6.829176124
Sweden,Housing InFrancestructure,2015,0.58885522
Sweden,Public Security,2015,1.261151939
Sweden,Public Services,2015,7.018380601
Sweden,Social protection,2015,20.12385957
Sweden,Culture & Religion,2016,1.282482501
Sweden,Defence,2016,1.20975368
Sweden,Economic Aaffairs,2016,4.262053879
Sweden,Education,2016,6.628741678
Sweden,Environment,2016,0.438252868
Sweden,Health,2016,6.865840806
Sweden,Housing InFrancestructure,2016,0.52855801
Sweden,Public Security,2016,1.275619582
Sweden,Public Services,2016,6.670621339
Sweden,Social protection,2016,20.55000293
Sweden,Culture & Religion,2017,1.2454882
Sweden,Defence,2017,1.190008246
Sweden,Economic Aaffairs,2017,4.202941605
Sweden,Education,2017,6.701031374
Sweden,Environment,2017,0.466390521
Sweden,Health,2017,6.84617437
Sweden,Housing InFrancestructure,2017,0.561134541
Sweden,Public Security,2017,1.274244372
Sweden,Public Services,2017,6.76918134
Sweden,Social protection,2017,19.97801558
Sweden,Culture & Religion,2018,1.259178685
Sweden,Defence,2018,1.222312753
Sweden,Economic Aaffairs,2018,4.358692262
Sweden,Education,2018,6.889331372
Sweden,Environment,2018,0.500941738
Sweden,Health,2018,7.001461796
Sweden,Housing InFrancestructure,2018,0.718160779
Sweden,Public Security,2018,1.295071191
Sweden,Public Services,2018,7.049387508
Sweden,Social protection,2018,19.55663125
Sweden,Culture & Religion,2019,1.289067551
Sweden,Defence,2019,1.230112608
Sweden,Economic Aaffairs,2019,4.422591091
Sweden,Education,2019,6.915115774
Sweden,Environment,2019,0.492690637
Sweden,Health,2019,6.963178806
Sweden,Housing InFrancestructure,2019,0.680685018
Sweden,Public Security,2019,1.302415093
Sweden,Public Services,2019,6.884757048
Sweden,Social protection,2019,18.95531128
Sweden,Culture & Religion,2020,1.405844314
Sweden,Defence,2020,1.350808508
Sweden,Economic Aaffairs,2020,5.696295235
Sweden,Education,2020,6.998101433
Sweden,Environment,2020,0.533765946
Sweden,Health,2020,7.319087402
Sweden,Housing InFrancestructure,2020,0.69516197
Sweden,Public Security,2020,1.381710329
Sweden,Public Services,2020,7.046210627
Sweden,Social protection,2020,19.64294008
Sweden,Culture & Religion,2021,1.35853845
Sweden,Defence,2021,1.297188511
Sweden,Economic Aaffairs,2021,4.83507146
Sweden,Education,2021,6.648084282
Sweden,Environment,2021,0.542872234
Sweden,Health,2021,7.307204262
Sweden,Housing InFrancestructure,2021,0.65089989
Sweden,Public Security,2021,1.33287573
Sweden,Public Services,2021,6.63937208
Sweden,Social protection,2021,18.48169654
United Kingdom,Culture & Religion,1995,0.824661783
United Kingdom,Culture & Religion,1995,0.824661783
United Kingdom,Defence,1995,2.65896279
United Kingdom,Defence,1995,2.65896279
United Kingdom,Economic Aaffairs,1995,2.400135041
United Kingdom,Economic Aaffairs,1995,2.400135041
United Kingdom,Education,1995,4.354003214
United Kingdom,Education,1995,4.354003214
United Kingdom,Environment,1995,0.486239812
United Kingdom,Environment,1995,0.486239812
United Kingdom,Health,1995,4.948322367
United Kingdom,Health,1995,4.948322367
United Kingdom,Housing InFrancestructure,1995,0.904138782
United Kingdom,Housing InFrancestructure,1995,0.904138782
United Kingdom,Public Security,1995,1.813083696
United Kingdom,Public Security,1995,1.813083696
United Kingdom,Public Services,1995,5.268574818
United Kingdom,Public Services,1995,5.268574818
United Kingdom,Social protection,1995,14.62880842
United Kingdom,Social protection,1995,14.62880842
United Kingdom,Culture & Religion,1996,0.78528803
United Kingdom,Culture & Religion,1996,0.78528803
United Kingdom,Defence,1996,2.544614149
United Kingdom,Defence,1996,2.544614149
United Kingdom,Economic Aaffairs,1996,1.993617614
United Kingdom,Economic Aaffairs,1996,1.993617614
United Kingdom,Education,1996,4.183337759
United Kingdom,Education,1996,4.183337759
United Kingdom,Environment,1996,0.436978331
United Kingdom,Environment,1996,0.436978331
United Kingdom,Health,1996,4.82684377
United Kingdom,Health,1996,4.82684377
United Kingdom,Housing InFrancestructure,1996,0.896233558
United Kingdom,Housing InFrancestructure,1996,0.896233558
United Kingdom,Public Security,1996,1.759655334
United Kingdom,Public Security,1996,1.759655334
United Kingdom,Public Services,1996,5.165606228
United Kingdom,Public Services,1996,5.165606228
United Kingdom,Social protection,1996,14.1313437
United Kingdom,Social protection,1996,14.1313437
United Kingdom,Culture & Religion,1997,0.724040623
United Kingdom,Culture & Religion,1997,0.724040623
United Kingdom,Defence,1997,2.437858509
United Kingdom,Defence,1997,2.437858509
United Kingdom,Economic Aaffairs,1997,1.914247258
United Kingdom,Economic Aaffairs,1997,1.914247258
United Kingdom,Education,1997,4.133436483
United Kingdom,Education,1997,4.133436483
United Kingdom,Environment,1997,0.43576616
United Kingdom,Environment,1997,0.43576616
United Kingdom,Health,1997,4.652225689
United Kingdom,Health,1997,4.652225689
United Kingdom,Housing InFrancestructure,1997,0.791339606
United Kingdom,Housing InFrancestructure,1997,0.791339606
United Kingdom,Public Security,1997,1.71402754
United Kingdom,Public Security,1997,1.71402754
United Kingdom,Public Services,1997,5.151936366
United Kingdom,Public Services,1997,5.151936366
United Kingdom,Social protection,1997,13.90992419
United Kingdom,Social protection,1997,13.90992419
United Kingdom,Culture & Religion,1998,0.76581616
United Kingdom,Culture & Religion,1998,0.76581616
United Kingdom,Defence,1998,2.301351111
United Kingdom,Defence,1998,2.301351111
United Kingdom,Economic Aaffairs,1998,1.72396195
United Kingdom,Economic Aaffairs,1998,1.72396195
United Kingdom,Education,1998,4.067041186
United Kingdom,Education,1998,4.067041186
United Kingdom,Environment,1998,0.463112138
United Kingdom,Environment,1998,0.463112138
United Kingdom,Health,1998,4.741295633
United Kingdom,Health,1998,4.741295633
United Kingdom,Housing InFrancestructure,1998,0.75600955
United Kingdom,Housing InFrancestructure,1998,0.75600955
United Kingdom,Public Security,1998,1.740072809
United Kingdom,Public Security,1998,1.740072809
United Kingdom,Public Services,1998,5.393034906
United Kingdom,Public Services,1998,5.393034906
United Kingdom,Social protection,1998,13.52871836
United Kingdom,Social protection,1998,13.52871836
United Kingdom,Culture & Religion,1999,0.846908969
United Kingdom,Culture & Religion,1999,0.846908969
United Kingdom,Defence,1999,2.111286693
United Kingdom,Defence,1999,2.111286693
United Kingdom,Economic Aaffairs,1999,1.835176938
United Kingdom,Economic Aaffairs,1999,1.835176938
United Kingdom,Education,1999,4.336062826
United Kingdom,Education,1999,4.336062826
United Kingdom,Environment,1999,0.537374898
United Kingdom,Environment,1999,0.537374898
United Kingdom,Health,1999,4.92678255
United Kingdom,Health,1999,4.92678255
United Kingdom,Housing InFrancestructure,1999,0.649619308
United Kingdom,Housing InFrancestructure,1999,0.649619308
United Kingdom,Public Security,1999,1.874347555
United Kingdom,Public Security,1999,1.874347555
United Kingdom,Public Services,1999,4.603744673
United Kingdom,Public Services,1999,4.603744673
United Kingdom,Social protection,1999,13.32117033
United Kingdom,Social protection,1999,13.32117033
United Kingdom,Culture & Religion,2000,1.11275284
United Kingdom,Culture & Religion,2000,1.11275284
United Kingdom,Defence,2000,2.157848708
United Kingdom,Defence,2000,2.157848708
United Kingdom,Economic Aaffairs,2000,1.577905867
United Kingdom,Economic Aaffairs,2000,1.577905867
United Kingdom,Education,2000,4.657887304
United Kingdom,Education,2000,4.657887304
United Kingdom,Environment,2000,0.582758098
United Kingdom,Environment,2000,0.582758098
United Kingdom,Health,2000,4.947132207
United Kingdom,Health,2000,4.947132207
United Kingdom,Housing InFrancestructure,2000,0.520822454
United Kingdom,Housing InFrancestructure,2000,0.520822454
United Kingdom,Public Security,2000,1.929812931
United Kingdom,Public Security,2000,1.929812931
United Kingdom,Public Services,2000,4.555993182
United Kingdom,Public Services,2000,4.555993182
United Kingdom,Social protection,2000,13.17712595
United Kingdom,Social protection,2000,13.17712595
United Kingdom,Culture & Religion,2001,0.870671418
United Kingdom,Culture & Religion,2001,0.870671418
United Kingdom,Defence,2001,2.063348069
United Kingdom,Defence,2001,2.063348069
United Kingdom,Economic Aaffairs,2001,2.292628368
United Kingdom,Economic Aaffairs,2001,2.292628368
United Kingdom,Education,2001,4.933630076
United Kingdom,Education,2001,4.933630076
United Kingdom,Environment,2001,0.617467736
United Kingdom,Environment,2001,0.617467736
United Kingdom,Health,2001,5.233720095
United Kingdom,Health,2001,5.233720095
United Kingdom,Housing InFrancestructure,2001,0.688975948
United Kingdom,Housing InFrancestructure,2001,0.688975948
United Kingdom,Public Security,2001,2.035059106
United Kingdom,Public Security,2001,2.035059106
United Kingdom,Public Services,2001,3.946834212
United Kingdom,Public Services,2001,3.946834212
United Kingdom,Social protection,2001,13.58263128
United Kingdom,Social protection,2001,13.58263128
United Kingdom,Culture & Religion,2002,0.905234093
United Kingdom,Culture & Religion,2002,0.905234093
United Kingdom,Defence,2002,2.146930588
United Kingdom,Defence,2002,2.146930588
